-2.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.998000000162312606e+00,-9.999993316827749945e-01,9.999979951609432038e-02,1.999999512772734078e-01,1.337166639079753402e-04,-4.011161999056592187e-05
-1.996000001300817894e+00,-9.999973246007003436e-01,9.999919747035537765e-02,1.999998046453426992e-01,2.677531344294865542e-04,-8.031241348057982553e-05
-1.994000004398099657e+00,-9.999939755507687433e-01,9.999819296964117255e-02,1.999995594050741621e-01,4.021104004008277388e-04,-1.206026620839862500e-04
-1.992000010443756519e+00,-9.999892813200664810e-01,9.999678511798718028e-02,1.999992148526303637e-01,5.367894542754196629e-04,-1.609826486956101113e-04
-1.990000020434449013e+00,-9.999832386857371302e-01,9.999497301659346360e-02,1.999987702794359667e-01,6.717912921374585714e-04,-2.014526574991503348e-04
-1.988000035373947538e+00,-9.999758444149452474e-01,9.999275576381179420e-02,1.999982249721432570e-01,8.071169137155968657e-04,-2.420129739752361557e-04
-1.986000056273179659e+00,-9.999670952648397337e-01,9.999013245513260761e-02,1.999975782125973378e-01,9.427673223966546827e-04,-2.826638849095468439e-04
-1.984000084150278953e+00,-9.999569879825173091e-01,9.998710218317193033e-02,1.999968292778011303e-01,1.078743525239363133e-03,-3.234056784009951813e-04
-1.982000120030633417e+00,-9.999455193049857638e-01,9.998366403765818200e-02,1.999959774398799850e-01,1.215046532988138007e-03,-3.642386438699756921e-04
-1.980000164946933872e+00,-9.999326859591268768e-01,9.997981710541894995e-02,1.999950219660460993e-01,1.351677360086883401e-03,-4.051630720666778715e-04
-1.978000219939224147e+00,-9.999184846616595568e-01,9.997556047036763871e-02,1.999939621185626015e-01,1.488637024692826679e-03,-4.461792550794648729e-04
-1.976000286054949928e+00,-9.999029121191023162e-01,9.997089321349003632e-02,1.999927971547073302e-01,1.625926548690381085e-03,-4.872874863433189550e-04
-1.974000364349009606e+00,-9.998859650277363009e-01,9.996581441283082514e-02,1.999915263267364463e-01,1.763546957705038488e-03,-5.284880606483536615e-04
-1.972000455883804237e+00,-9.998676400735674319e-01,9.996032314347995384e-02,1.999901488818475181e-01,1.901499281117290541e-03,-5.697812741483932212e-04
-1.970000561729288169e+00,-9.998479339322893233e-01,9.995441847755898168e-02,1.999886640621425238e-01,2.039784552076578245e-03,-6.111674243696207411e-04
-1.968000682963020331e+00,-9.998268432692448693e-01,9.994809948420732559e-02,1.999870711045904359e-01,2.178403807515268392e-03,-6.526468102192948661e-04
-1.966000820670215976e+00,-9.998043647393888289e-01,9.994136522956836854e-02,1.999853692409895578e-01,2.317358088162658862e-03,-6.942197319945357745e-04
-1.964000975943798188e+00,-9.997804949872496350e-01,9.993421477677555398e-02,1.999835576979295260e-01,2.456648438559009065e-03,-7.358864913911817001e-04
-1.962001149884450513e+00,-9.997552306468912020e-01,9.992664718593832762e-02,1.999816356967530073e-01,2.596275907069597270e-03,-7.776473915127158189e-04
-1.960001343600669355e+00,-9.997285683418744018e-01,9.991866151412802377e-02,1.999796024535170913e-01,2.736241545898803525e-03,-8.195027368792644771e-04
-1.958001558208817272e+00,-9.997005046852190935e-01,9.991025681536364056e-02,1.999774571789543487e-01,2.876546411104218166e-03,-8.614528334366681681e-04
-1.956001794833176044e+00,-9.996710362793651550e-01,9.990143214059758747e-02,1.999751990784336131e-01,3.017191562610775472e-03,-9.034979885656246098e-04
-1.954002054606001071e+00,-9.996401597161337360e-01,9.989218653770121081e-02,1.999728273519204291e-01,3.158178064224909445e-03,-9.456385110909054387e-04
-1.952002338667575110e+00,-9.996078715766885114e-01,9.988251905145038856e-02,1.999703411939371400e-01,3.299506983648736042e-03,-9.878747112906473889e-04
-1.950002648166263119e+00,-9.995741684314966014e-01,9.987242872351088929e-02,1.999677397935226697e-01,3.441179392494254918e-03,-1.030206900905717522e-03
-1.948002984258567105e+00,-9.995390468402893802e-01,9.986191459242371726e-02,1.999650223341919997e-01,3.583196366297578071e-03,-1.072635393149154893e-03
-1.946003348109181852e+00,-9.995025033520231750e-01,9.985097569359036029e-02,1.999621879938953128e-01,3.725558984533175379e-03,-1.115160502715688111e-03
-1.944003740891050658e+00,-9.994645345048397411e-01,9.983961105925791280e-02,1.999592359449768042e-01,3.868268330628144881e-03,-1.157782545791329878e-03
-1.942004163785421511e+00,-9.994251368260269608e-01,9.982781971850408775e-02,1.999561653541330752e-01,4.011325491976502552e-03,-1.200501840063048940e-03
-1.940004617981903712e+00,-9.993843068319786527e-01,9.981560069722221484e-02,1.999529753823713063e-01,4.154731559953491610e-03,-1.243318704728520749e-03
-1.938005104678525381e+00,-9.993420410281550481e-01,9.980295301810603037e-02,1.999496651849669848e-01,4.298487629929910459e-03,-1.286233460505957493e-03
-1.936005625081790749e+00,-9.992983359090426010e-01,9.978987570063443946e-02,1.999462339114214116e-01,4.442594801286461025e-03,-1.329246429644018136e-03
-1.934006180406737663e+00,-9.992531879581139087e-01,9.977636776105619498e-02,1.999426807054186794e-01,4.587054177428114866e-03,-1.372357935931797822e-03
-1.932006771876996876e+00,-9.992065936477871890e-01,9.976242821237439606e-02,1.999390047047825136e-01,4.731866865798492298e-03,-1.415568304708901201e-03
