-2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.998000000201307413e+00,7.305059005616432461e-07,3.999997351362950537e-01,1.999999395686402615e-01,1.461693448263176489e-04,-5.298172209831155814e-05
-1.996000001613595032e+00,2.924752634402581055e-06,3.999989401868293548e-01,1.999997576467286431e-01,2.927484112240679370e-04,-1.060170624700881555e-04
-1.994000005456496138e+00,6.586844763362425961e-06,3.999976146181245529e-01,1.999994532876260278e-01,4.397386693263727114e-04,-1.591054788369693858e-04
-1.992000012959143085e+00,1.172090157786763616e-05,3.999957579021671816e-01,1.999990255381379201e-01,5.871415947188353846e-04,-2.122464204910376061e-04
-1.990000025360233238e+00,1.833105715149655932e-05,3.999933695164933911e-01,1.999984734384708251e-01,7.349586684475409911e-04,-2.654393281981435931e-04
-1.988000043908094927e+00,2.642146039562311789e-05,3.999904489442747124e-01,1.999977960221884510e-01,8.831913770267830251e-04,-3.186836341001755770e-04
-1.986000069860754502e+00,3.599627511413635254e-05,3.999869956744048216e-01,1.999969923161676044e-01,1.031841212446511910e-03,-3.719787616162605862e-04
-1.984000104486002725e+00,4.705968005823306588e-05,3.999830092015871363e-01,1.999960613405537824e-01,1.180909672179496260e-03,-4.253241253428864427e-04
-1.982000149061463157e+00,5.961586898128057332e-05,3.999784890264237447e-01,1.999950021087167074e-01,1.330398259188191740e-03,-4.787191309529329137e-04
-1.980000204874659664e+00,7.366905069374667450e-05,3.999734346555050557e-01,1.999938136272054467e-01,1.480308481931310021e-03,-5.321631750936005279e-04
-1.978000273223084804e+00,8.922344911819381631e-05,3.999678456015004491e-01,1.999924948957033100e-01,1.630641854370080491e-03,-5.856556452832251038e-04
-1.976000355414268883e+00,1.062833033443342015e-04,3.999617213832503126e-01,1.999910449069825513e-01,1.781399895974198179e-03,-6.391959198069660075e-04
-1.974000452765849012e+00,1.248528676841429092e-04,3.999550615258587460e-01,1.999894626468588232e-01,1.932584131727450123e-03,-6.927833676113564869e-04
-1.972000566605639493e+00,1.449364117270255704e-04,3.999478655607874855e-01,1.999877470941453239e-01,2.084196092133011689e-03,-7.464173481977038303e-04
-1.970000698271701323e+00,1.665382203950373002e-04,3.999401330259509946e-01,1.999858972206067231e-01,2.236237313218408101e-03,-8.000972115143265007e-04
-1.968000849112413686e+00,1.896625939981496322e-04,3.999318634658124427e-01,1.999839119909129215e-01,2.388709336540129242e-03,-8.538222978476167537e-04
-1.966001020486544348e+00,2.143138482895616884e-04,3.999230564314809055e-01,1.999817903625923932e-01,2.541613709187894900e-03,-9.075919377119159468e-04
-1.964001213763321818e+00,2.404963145210523869e-04,3.999137114808096194e-01,1.999795312859854179e-01,2.694951983788557246e-03,-9.614054517381897440e-04
-1.962001430322507511e+00,2.682143394983697014e-04,3.999038281784954019e-01,1.999771337041970909e-01,2.848725718509637073e-03,-1.015262150561490424e-03
-1.960001671554468139e+00,2.974722856366534499e-04,3.998934060961792381e-01,1.999745965530498881e-01,3.002936477062481419e-03,-1.069161334707193498e-03
-1.958001938860248536e+00,3.282745310158878722e-04,3.998824448125477549e-01,1.999719187610362603e-01,3.157585828705036964e-03,-1.123102294475996493e-03
-1.956002233651645605e+00,3.606254694363796314e-04,3.998709439134363053e-01,1.999690992492706987e-01,3.312675348244229628e-03,-1.177084309827664942e-03
-1.954002557351282254e+00,3.945295104742580416e-04,3.998589029919327742e-01,1.999661369314418013e-01,3.468206616037941298e-03,-1.231106650263513866e-03
-1.952002911392682005e+00,4.299910795369926708e-04,3.998463216484828830e-01,1.999630307137639229e-01,3.624181217996575409e-03,-1.285168574707611523e-03
-1.950003297220343379e+00,4.670146179189246577e-04,3.998331994909963827e-01,1.999597794949286300e-01,3.780600745584202296e-03,-1.339269331386690361e-03
-1.948003716289816056e+00,5.056045828568074075e-04,3.998195361349548560e-01,1.999563821660559904e-01,3.937466795819273037e-03,-1.393408157708752801e-03
-1.946004170067776595e+00,5.457654475853519500e-04,3.998053312035203533e-01,1.999528376106454730e-01,4.094780971274896569e-03,-1.447584280140358417e-03
-1.944004660032104592e+00,5.875017013927733272e-04,3.997905843276454707e-01,1.999491447045266823e-01,4.252544880078667523e-03,-1.501796914082576678e-03
-1.942005187671960398e+00,6.308178496763324275e-04,3.997752951461847060e-01,1.999453023158098697e-01,4.410760135912033912e-03,-1.556045263745594416e-03
-1.940005754487861722e+00,6.757184139978694715e-04,3.997594633060069236e-01,1.999413093048361678e-01,4.569428358009197319e-03,-1.610328522021959793e-03
-1.938006361991761795e+00,7.222079321393241619e-04,3.997430884621091529e-01,1.999371645241275475e-01,4.728551171155537768e-03,-1.664645870358452597e-03
-1.936007011707128411e+00,7.702909581582375112e-04,3.997261702777317183e-01,1.999328668183366076e-01,4.888130205685543329e-03,-1.718996478626563275e-03
-1.934007705169021873e+00,8.199720624432303576e-04,3.997087084244747013e-01,1.999284150241960600e-01,5.048167097480248805e-03,-1.773379504991567501e-03
-1.932008443924175367e+00,8.712558317694541268e-04,3.996907025824155135e-01,1.999238079704680204e-01,5.208663487964157457e-03,-1.827794095780182386e-03
-1.930009229531074233e+00,9.241468693540078744e-04,3.996721524402281900e-01,1.999190444778930209e-01,5.369621024101648397e-03,-1.882239385346787209e-03
-1.928010063560037013e+00,9.786497949113167304e-04,3.996530576953035152e-01,1.999141233591388012e-01,5.531041358392847079e-03,-1.936714495938196296e-03
-1.926010947593295830e+00,1.034769244708466651e-03,3.996334180538709813e-01,1.999090434187488496e-01,5.692926148868957155e-03,-1.991218537556966282e-03
-1.924011883225078545e+00,1.092509871620489514e-03,3.996132332311218560e-01,1.999038034530906949e-01,5.855277059087038091e-03,-2.045750607823225171e-03
-1.922012872061690025e+00,1.151876345185593245e-03,3.995925029513336391e-01,1.998984022503040581e-01,6.018095758124213795e-03,-2.100309791835005407e-03
-1.920013915721595632e+00,1.212873351660331009e-03,3.995712269479961276e-01,1.998928385902485894e-01,6.181383920571309649e-03,-2.154895162027068399e-03
-1.918015015835503156e+00,1.275505594074703838e-03,3.995494049639386480e-01,1.998871112444515208e-01,6.345143226525896268e-03,-2.209505778028199655e-03
-1.916016174046447418e+00,1.339777792287191044e-03,3.995270367514588417e-01,1.998812189760550140e-01,6.509375361584731311e-03,-2.264140686516965227e-03
-1.914017392009873975e+00,1.405694683039701923e-03,3.995041220724529496e-01,1.998751605397633413e-01,6.674082016835592400e-03,-2.318798921075909073e-03
-1.912018671393723501e+00,1.473261020012442022e-03,3.994806606985474851e-01,1.998689346817897616e-01,6.839264888848477740e-03,-2.373479502044174849e-03
-1.910020013878517275e+00,1.542481573878688988e-03,3.994566524112323491e-01,1.998625401398031465e-01,7.004925679666172689e-03,-2.428181436368540870e-03
-1.908021421157442887e+00,1.613361132359470394e-03,3.994320970019956674e-01,1.998559756428745504e-01,7.171066096794161474e-03,-2.482903717452844810e-03
-1.906022894936440393e+00,1.685904500278137715e-03,3.994069942724597921e-01,1.998492399114232820e-01,7.337687853189873641e-03,-2.537645325005787739e-03
-1.904024436934289355e+00,1.760116499614829046e-03,3.993813440345191923e-01,1.998423316571630304e-01,7.504792667251252228e-03,-2.592405224887096241e-03
-1.902026048882695664e+00,1.836001969560814530e-03,3.993551461104795086e-01,1.998352495830475473e-01,7.672382262804630648e-03,-2.647182368952029612e-03
-1.900027732526379687e+00,1.913565766572715996e-03,3.993284003331986076e-01,1.998279923832162464e-01,7.840458369091900942e-03,-2.701975694894213041e-03
-1.898029489623165089e+00,1.992812764426596297e-03,3.993011065462288012e-01,1.998205587429395247e-01,8.009022720756960381e-03,-2.756784126086778142e-03
-1.896031321944066983e+00,2.073747854271907470e-03,3.992732646039610644e-01,1.998129473385638621e-01,8.178077057831429492e-03,-2.811606571421797381e-03
-1.894033231273381856e+00,2.156375944685294706e-03,3.992448743717703641e-01,1.998051568374567544e-01,8.347623125719610265e-03,-2.866441925147991589e-03
-1.892035219408777946e+00,2.240701961724243536e-03,3.992159357261632624e-01,1.997971858979513404e-01,8.517662675182691503e-03,-2.921289066706695813e-03
-1.890037288161385387e+00,2.326730848980567215e-03,3.991864485549265207e-01,1.997890331692909194e-01,8.688197462322159656e-03,-2.976146860566062247e-03
-1.888039439355887694e+00,2.414467567633723447e-03,3.991564127572777565e-01,1.997806972915731893e-01,8.859229248562430770e-03,-3.031014156053485949e-03
-1.886041674830613246e+00,2.503917096503953301e-03,3.991258282440178218e-01,1.997721768956943478e-01,9.030759800632658443e-03,-3.085889787186232511e-03
-1.884043996437627655e+00,2.595084432105234512e-03,3.990946949376846242e-01,1.997634706032928864e-01,9.202790890547722993e-03,-3.140772572500252508e-03
-1.882046406042826803e+00,2.687974588698038760e-03,3.990630127727087806e-01,1.997545770266932474e-01,9.375324295588370604e-03,-3.195661314877160184e-03
-1.880048905526030101e+00,2.782592598341889888e-03,3.990307816955711573e-01,1.997454947688493132e-01,9.548361798280502466e-03,-3.250554801369362479e-03
-1.878051496781074414e+00,2.878943510947706147e-03,3.989980016649619654e-01,1.997362224232876182e-01,9.721905186373577465e-03,-3.305451803023315861e-03
-1.876054181715908875e+00,2.977032394329924732e-03,3.989646726519416875e-01,1.997267585740504503e-01,9.895956252818123230e-03,-3.360351074700895346e-03
-1.874056962252689473e+00,3.076864334258396904e-03,3.989307946401039473e-01,1.997171017956386740e-01,1.007051679574234686e-02,-3.415251354898853585e-03
-1.872059840327875646e+00,3.178444434510043284e-03,3.988963676257398783e-01,1.997072506529544156e-01,1.024558861842780194e-02,-3.470151365566354843e-03
-1.870062817892325757e+00,3.281777816920261517e-03,3.988613916180047125e-01,1.996972037012436085e-01,1.042117352928411712e-02,-3.525049811920560015e-03
-1.868065896911394352e+00,3.386869621434077191e-03,3.988258666390858687e-01,1.996869594860382624e-01,1.059727334182276534e-02,-3.579945382260246636e-03
-1.866069079365029415e+00,3.493725006157027187e-03,3.987897927243732044e-01,1.996765165430985645e-01,1.077388987462983387e-02,-3.634836747777444796e-03
-1.864072367247870510e+00,3.602349147405764593e-03,3.987531699226309900e-01,1.996658733983549261e-01,1.095102495133781252e-02,-3.689722562367064255e-03
-1.862075762569346926e+00,3.712747239758378264e-03,3.987159982961718252e-01,1.996550285678496961e-01,1.112868040059634273e-02,-3.744601462434500160e-03
-1.860079267353777821e+00,3.824924496104413572e-03,3.986782779210324978e-01,1.996439805576788185e-01,1.130685805604193621e-02,-3.799472066701191798e-03
-1.858082883640470806e+00,3.938886147694584811e-03,3.986400088871518421e-01,1.996327278639332958e-01,1.148555975626663027e-02,-3.854332976008114850e-03
-1.856086613483823200e+00,4.054637444190170581e-03,3.986011912985504835e-01,1.996212689726404310e-01,1.166478734478556406e-02,-3.909182773117190687e-03
-1.854090458953422393e+00,4.172183653712076105e-03,3.985618252735126932e-01,1.996096023597050406e-01,1.184454267000344986e-02,-3.964020022510587535e-03
-1.852094422134147544e+00,4.291530062889557275e-03,3.985219109447701302e-01,1.995977264908503912e-01,1.202482758517992370e-02,-4.018843270187895736e-03
-1.850098505126272164e+00,4.412681976908593845e-03,3.984814484596876927e-01,1.995856398215590521e-01,1.220564394839375628e-02,-4.073651043461154128e-03
-1.848102710045566033e+00,4.535644719559895309e-03,3.984404379804515339e-01,1.995733407970136375e-01,1.238699362250589471e-02,-4.128441850747709314e-03
-1.846107039023398899e+00,4.660423633286532065e-03,3.983988796842589664e-01,1.995608278520372425e-01,1.256887847512131937e-02,-4.183214181360886581e-03
-1.844111494206844171e+00,4.787024079231180611e-03,3.983567737635105299e-01,1.995480994110340189e-01,1.275130037854969346e-02,-4.237966505298444708e-03
-1.842116077758783943e+00,4.915451437282970619e-03,3.983141204260042811e-01,1.995351538879293618e-01,1.293426120976477744e-02,-4.292697273028806861e-03
-1.840120791858013360e+00,5.045711106123914810e-03,3.982709198951321361e-01,1.995219896861101239e-01,1.311776285036259267e-02,-4.347404915275028536e-03
-1.838125638699346753e+00,5.177808503274919025e-03,3.982271724100784338e-01,1.995086051983646636e-01,1.330180718651830310e-02,-4.402087842796498229e-03
-1.836130620493723997e+00,5.311749065141351672e-03,3.981828782260206090e-01,1.994949988068227542e-01,1.348639610894179948e-02,-4.456744446168334380e-03
-1.834135739468316872e+00,5.447538247058163891e-03,3.981380376143321964e-01,1.994811688828954654e-01,1.367153151283195464e-02,-4.511373095558467335e-03
-1.832140997866637200e+00,5.585181523334543929e-03,3.980926508627880556e-01,1.994671137872148226e-01,1.385721529782953446e-02,-4.565972140502379435e-03
-1.830146397948644532e+00,5.724684387298096221e-03,3.980467182757718159e-01,1.994528318695734659e-01,1.404344936796872098e-02,-4.620539909675478070e-03
-1.828151941990854734e+00,5.866052351338527787e-03,3.980002401744855978e-01,1.994383214688642270e-01,1.423023563162724957e-02,-4.675074710663086955e-03
-1.826157632286449672e+00,6.009290946950826377e-03,3.979532168971620099e-01,1.994235809130195103e-01,1.441757600147510789e-02,-4.729574829728027015e-03
-1.824163471145387128e+00,6.154405724777921652e-03,3.979056487992787550e-01,1.994086085189506752e-01,1.460547239442179165e-02,-4.784038531575764315e-03
-1.822169460894510706e+00,6.301402254652812077e-03,3.978575362537751792e-01,1.993934025924873621e-01,1.479392673156207025e-02,-4.838464059117106829e-03
-1.820175603877661752e+00,6.450286125640137570e-03,3.978088796512714853e-01,1.993779614283167356e-01,1.498294093812025871e-02,-4.892849633228422285e-03
-1.818181902455790366e+00,6.601062946077190102e-03,3.977596794002902780e-01,1.993622833099225888e-01,1.517251694339294583e-02,-4.947193452509355410e-03
-1.816188359007068431e+00,6.753738343614345760e-03,3.977099359274806623e-01,1.993463665095245307e-01,1.536265668069016280e-02,-5.001493693038024622e-03
-1.814194975927002185e+00,6.908317965254896602e-03,3.976596496778445067e-01,1.993302092880170073e-01,1.555336208727496616e-02,-5.055748508123666940e-03
-1.812201755628545463e+00,7.064807477394271888e-03,3.976088211149654827e-01,1.993138098949083503e-01,1.574463510430139726e-02,-5.109956028056715505e-03
-1.810208700542214499e+00,7.223212565858633076e-03,3.975574507212405462e-01,1.992971665682597981e-01,1.593647767675078833e-02,-5.164114359856284558e-03
-1.808215813116202275e+00,7.383538935942818293e-03,3.975055389981138609e-01,1.992802775346244337e-01,1.612889175336640335e-02,-5.218221587015031519e-03
-1.806223095816493984e+00,7.545792312447629352e-03,3.974530864663133878e-01,1.992631410089861776e-01,1.632187928658636322e-02,-5.272275769241384011e-03
-1.804230551126983384e+00,7.709978439716438751e-03,3.974000936660899708e-01,1.992457551946987537e-01,1.651544223247482582e-02,-5.326274942199094552e-03
-1.802238181549588703e+00,7.876103081671095851e-03,3.973465611574590883e-01,1.992281182834245712e-01,1.670958255065140008e-02,-5.380217117244109025e-03
-1.800245989604370545e+00,8.044172021847123544e-03,3.972924895204454354e-01,1.992102284550737734e-01,1.690430220421876642e-02,-5.434100281158721173e-03
-1.798253977829649131e+00,8.214191063428178535e-03,3.972378793553297815e-01,1.991920838777431479e-01,1.709960315968844097e-02,-5.487922395882984493e-03
-1.796262148782123313e+00,8.386166029279759626e-03,3.971827312828988266e-01,1.991736827076552030e-01,1.729548738690470100e-02,-5.541681398243367661e-03
-1.794270505036989372e+00,8.560102761982149241e-03,3.971270459446977763e-01,1.991550230890971052e-01,1.749195685896658137e-02,-5.595375199678615311e-03
-1.792279049188060469e+00,8.736007123862561327e-03,3.970708240032855274e-01,1.991361031543598392e-01,1.768901355214795232e-02,-5.649001685962801167e-03
-1.790287783847887226e+00,8.913884997026480864e-03,3.970140661424926831e-01,1.991169210236773401e-01,1.788665944581561973e-02,-5.702558716925540568e-03
-1.788296711647878290e+00,9.093742283388179387e-03,3.969567730676824557e-01,1.990974748051656529e-01,1.808489652234543388e-02,-5.756044126169343293e-03
-1.786305835238422013e+00,9.275584904700373556e-03,3.968989455060144000e-01,1.990777625947622864e-01,1.828372676703633737e-02,-5.809455720784077216e-03
-1.784315157289008802e+00,9.459418802583018093e-03,3.968405842067108669e-01,1.990577824761654568e-01,1.848315216802235567e-02,-5.862791281058521084e-03
-1.782324680488353241e+00,9.645249938551210545e-03,3.967816899413266207e-01,1.990375325207736079e-01,1.868317471618247128e-02,-5.916048560188978678e-03
-1.780334407544517772e+00,9.833084294042178375e-03,3.967222635040210665e-01,1.990170107876249872e-01,1.888379640504833645e-02,-5.969225283984928333e-03
-1.778344341185036370e+00,1.002292787044133625e-02,3.966623057118337514e-01,1.989962153233372777e-01,1.908501923070981057e-02,-6.022319150571686999e-03
-1.776354484157039559e+00,1.021478668910738574e-02,3.966018174049626421e-01,1.989751441620473960e-01,1.928684519171826664e-02,-6.075327830090060215e-03
-1.774364839227378754e+00,1.040866679139644188e-02,3.965407994470454556e-01,1.989537953253514568e-01,1.948927628898762532e-02,-6.128248964392949381e-03
-1.772375409182752382e+00,1.060457423868514659e-02,3.964792527254440424e-01,1.989321668222448214e-01,1.969231452569310259e-02,-6.181080166738896382e-03
-1.770386196829832448e+00,1.080251511239277082e-02,3.964171781515320458e-01,1.989102566490623669e-01,1.989596190716758778e-02,-6.233819021482536922e-03
-1.768397204995391103e+00,1.100249551400226365e-02,3.963545766609852805e-01,1.988880627894188957e-01,2.010022044079565195e-02,-6.286463083761939172e-03
